% Filas brutas reales + sinteticas usadas para construir el entrenamiento
% Este archivo evidencia volumen de datos; el modelo entrena con el dataset preparado por usuario-mes.

@relation ecofinance_raw_training_rows

@attribute user_id numeric
@attribute user_email string
@attribute category_id numeric
@attribute category_name string
@attribute amount numeric
@attribute movement_type {expense,income,investment}
@attribute date string
@attribute base_income numeric
@attribute income_frequency string

@data
1,'synthetic_user_1@example.com',0,'Servicios',90.030000,expense,'2025-12-10',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Vivienda',95.820000,expense,'2025-12-12',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Otro',61.220000,expense,'2025-12-23',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Servicios',108.070000,expense,'2025-12-02',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Suscripciones',87.150000,expense,'2025-12-14',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Suscripciones',91.480000,expense,'2025-12-22',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Otro',78.530000,expense,'2025-12-10',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Gastos generales',58.920000,expense,'2025-12-01',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',85.600000,expense,'2025-12-25',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Alimentacion',119.240000,expense,'2025-12-14',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',99.220000,expense,'2025-12-07',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Compras',40.870000,expense,'2025-12-09',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Gastos generales',54.260000,expense,'2025-12-10',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'rappi',69.580000,expense,'2025-12-26',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingreso Base',1714.120000,income,'2026-01-07',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Inversion',82.930000,investment,'2026-01-15',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingresos',54.040000,expense,'2026-01-20',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Gastos generales',71.260000,expense,'2026-01-08',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',31.060000,expense,'2026-01-20',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ocio',63.870000,expense,'2026-01-09',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Otro',83.160000,expense,'2026-01-14',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',81.710000,expense,'2026-01-20',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ocio',74.140000,expense,'2026-01-17',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',87.450000,expense,'2026-01-03',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',105.260000,expense,'2026-01-18',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Gastos generales',46.650000,expense,'2026-01-04',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Transporte',54.250000,expense,'2026-01-27',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Servicios',99.470000,expense,'2026-01-16',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Gastos generales',38.490000,expense,'2026-01-12',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingreso adicional',105.340000,expense,'2026-01-14',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',165.450000,expense,'2026-01-12',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ocio',19.340000,expense,'2026-01-26',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Servicios',57.540000,expense,'2026-01-15',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingreso Base',1681.040000,income,'2026-02-06',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Inversion',62.740000,investment,'2026-02-20',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Otro',106.260000,expense,'2026-02-23',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Educacion',45.270000,expense,'2026-02-18',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Servicios',123.930000,expense,'2026-02-19',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingresos',117.880000,expense,'2026-02-09',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'rappi',64.970000,expense,'2026-02-03',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Gastos generales',83.470000,expense,'2026-02-15',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Otro',146.370000,expense,'2026-02-11',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Servicios',150.120000,expense,'2026-02-18',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',111.000000,expense,'2026-02-08',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'rappi',130.590000,expense,'2026-02-15',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',61.230000,expense,'2026-02-02',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Otro',176.170000,expense,'2026-02-23',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingreso Base',1750.820000,income,'2026-03-08',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Inversion',71.080000,investment,'2026-03-30',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingreso adicional',92.400000,expense,'2026-03-09',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',124.870000,expense,'2026-03-20',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Servicios',60.930000,expense,'2026-03-21',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Vivienda',172.140000,expense,'2026-03-02',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Alimentacion',93.470000,expense,'2026-03-23',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Compras',65.480000,expense,'2026-03-08',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingreso adicional',93.030000,expense,'2026-03-09',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',101.970000,expense,'2026-03-26',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Vivienda',111.800000,expense,'2026-03-01',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Suscripciones',29.000000,expense,'2026-03-09',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingresos',61.150000,expense,'2026-03-14',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Transporte',95.370000,expense,'2026-03-01',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingresos',109.480000,expense,'2026-03-20',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingreso Base',1699.130000,income,'2026-04-07',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Inversion',60.970000,investment,'2026-04-12',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Suscripciones',155.290000,expense,'2026-04-15',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'rappi',96.690000,expense,'2026-04-08',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Educacion',111.720000,expense,'2026-04-23',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Gastos generales',113.660000,expense,'2026-04-03',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'rappi',175.540000,expense,'2026-04-05',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingreso adicional',50.170000,expense,'2026-04-26',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Ingreso adicional',116.940000,expense,'2026-04-18',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Otro',80.540000,expense,'2026-04-03',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Vivienda',98.990000,expense,'2026-04-21',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Otro',188.080000,expense,'2026-04-17',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Salud',72.180000,expense,'2026-04-04',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Otro',50.030000,expense,'2026-04-18',1767.590000,'monthly'
1,'synthetic_user_1@example.com',0,'Servicios',56.770000,expense,'2026-04-27',1767.590000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso Base',2664.840000,income,'2025-11-08',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Inversion',406.520000,investment,'2025-11-27',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',257.510000,expense,'2025-11-23',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',292.620000,expense,'2025-11-22',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'rappi',182.800000,expense,'2025-11-25',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso adicional',223.930000,expense,'2025-11-17',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',200.030000,expense,'2025-11-22',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Educacion',335.330000,expense,'2025-11-23',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Servicios',233.670000,expense,'2025-11-13',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Transporte',190.620000,expense,'2025-11-12',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Salud',355.420000,expense,'2025-11-13',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso Base',2290.000000,income,'2025-12-08',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Inversion',526.930000,investment,'2025-12-27',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Servicios',96.430000,expense,'2025-12-07',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',186.710000,expense,'2025-12-09',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Educacion',219.540000,expense,'2025-12-13',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',178.780000,expense,'2025-12-15',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',138.180000,expense,'2025-12-21',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Vivienda',209.170000,expense,'2025-12-18',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',197.730000,expense,'2025-12-14',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',219.200000,expense,'2025-12-24',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',255.040000,expense,'2025-12-16',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',150.850000,expense,'2025-12-03',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',125.940000,expense,'2025-12-11',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso Base',2743.430000,income,'2026-01-07',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Inversion',463.030000,investment,'2026-01-23',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Transporte',60.620000,expense,'2026-01-26',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',119.140000,expense,'2026-01-04',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ocio',19.470000,expense,'2026-01-16',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ocio',109.950000,expense,'2026-01-25',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Educacion',28.210000,expense,'2026-01-22',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',129.810000,expense,'2026-01-22',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',121.290000,expense,'2026-01-04',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Salud',85.330000,expense,'2026-01-06',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Vivienda',116.110000,expense,'2026-01-19',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso adicional',117.540000,expense,'2026-01-22',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Vivienda',101.350000,expense,'2026-01-10',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',145.470000,expense,'2026-01-15',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Servicios',163.910000,expense,'2026-01-12',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ocio',75.710000,expense,'2026-01-10',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Educacion',107.630000,expense,'2026-01-22',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'rappi',139.990000,expense,'2026-01-23',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',196.300000,expense,'2026-01-26',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Compras',30.490000,expense,'2026-01-13',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Suscripciones',111.320000,expense,'2026-01-16',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso Base',2883.770000,income,'2026-02-06',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Inversion',384.490000,investment,'2026-02-18',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Educacion',139.420000,expense,'2026-02-01',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',213.830000,expense,'2026-02-09',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',34.050000,expense,'2026-02-02',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Vivienda',226.550000,expense,'2026-02-24',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',204.230000,expense,'2026-02-17',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',231.470000,expense,'2026-02-03',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Transporte',182.140000,expense,'2026-02-24',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',167.250000,expense,'2026-02-21',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Compras',176.140000,expense,'2026-02-01',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',56.090000,expense,'2026-02-01',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso adicional',91.600000,expense,'2026-02-08',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso Base',2468.660000,income,'2026-03-08',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Inversion',556.960000,investment,'2026-03-29',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso adicional',133.980000,expense,'2026-03-26',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',94.070000,expense,'2026-03-04',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Educacion',143.090000,expense,'2026-03-04',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Compras',67.610000,expense,'2026-03-13',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingresos',65.860000,expense,'2026-03-05',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Vivienda',124.140000,expense,'2026-03-15',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Compras',109.990000,expense,'2026-03-27',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Compras',112.810000,expense,'2026-03-06',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Suscripciones',128.440000,expense,'2026-03-24',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',78.060000,expense,'2026-03-11',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Educacion',111.200000,expense,'2026-03-27',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Compras',107.780000,expense,'2026-03-13',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',84.650000,expense,'2026-03-04',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ocio',133.220000,expense,'2026-03-07',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',109.660000,expense,'2026-03-18',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Educacion',108.470000,expense,'2026-03-25',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Alimentacion',98.850000,expense,'2026-03-13',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Vivienda',133.530000,expense,'2026-03-17',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Compras',95.570000,expense,'2026-03-12',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso Base',2675.850000,income,'2026-04-07',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Inversion',437.500000,investment,'2026-04-28',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ocio',119.370000,expense,'2026-04-25',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Salud',336.090000,expense,'2026-04-01',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Transporte',130.390000,expense,'2026-04-10',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Suscripciones',178.470000,expense,'2026-04-16',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Compras',242.580000,expense,'2026-04-07',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ocio',117.630000,expense,'2026-04-22',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Compras',382.940000,expense,'2026-04-26',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingresos',205.140000,expense,'2026-04-14',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Otro',194.620000,expense,'2026-04-20',2610.300000,'monthly'
2,'synthetic_user_2@example.com',0,'Ingreso adicional',229.180000,expense,'2026-04-15',2610.300000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingreso Base',1279.130000,income,'2025-11-08',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Inversion',109.920000,investment,'2025-11-15',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'rappi',47.610000,expense,'2025-11-14',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Salud',77.660000,expense,'2025-11-13',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Suscripciones',55.810000,expense,'2025-11-13',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Alimentacion',33.930000,expense,'2025-11-13',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Otro',59.360000,expense,'2025-11-18',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Transporte',41.270000,expense,'2025-11-07',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Compras',7.410000,expense,'2025-11-01',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Transporte',36.020000,expense,'2025-11-03',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Compras',47.830000,expense,'2025-11-11',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingresos',54.810000,expense,'2025-11-19',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Vivienda',64.000000,expense,'2025-11-24',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingreso adicional',61.260000,expense,'2025-11-10',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingresos',88.240000,expense,'2025-11-10',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Otro',37.350000,expense,'2025-11-14',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingreso adicional',28.390000,expense,'2025-11-16',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ocio',34.880000,expense,'2025-11-14',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Salud',57.200000,expense,'2025-11-17',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Alimentacion',67.530000,expense,'2025-11-18',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingreso Base',1198.600000,income,'2025-12-08',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Inversion',123.720000,investment,'2025-12-24',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Salud',48.410000,expense,'2025-12-04',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Gastos generales',49.610000,expense,'2025-12-17',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Suscripciones',48.440000,expense,'2025-12-20',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Compras',65.580000,expense,'2025-12-27',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingresos',51.250000,expense,'2025-12-14',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Otro',40.600000,expense,'2025-12-20',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingreso adicional',56.940000,expense,'2025-12-14',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Salud',31.800000,expense,'2025-12-20',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Compras',71.470000,expense,'2025-12-03',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Transporte',74.870000,expense,'2025-12-27',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Suscripciones',38.500000,expense,'2025-12-01',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Gastos generales',38.500000,expense,'2025-12-04',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Salud',58.530000,expense,'2025-12-24',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'rappi',53.720000,expense,'2025-12-13',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingresos',66.010000,expense,'2025-12-06',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingresos',54.130000,expense,'2025-12-15',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingreso adicional',52.620000,expense,'2025-12-02',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Gastos generales',28.610000,expense,'2025-12-11',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Suscripciones',22.300000,expense,'2025-12-18',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingreso Base',1058.630000,income,'2026-01-07',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Inversion',83.920000,investment,'2026-01-27',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Gastos generales',49.530000,expense,'2026-01-22',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Compras',53.460000,expense,'2026-01-12',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Educacion',49.400000,expense,'2026-01-01',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Gastos generales',51.350000,expense,'2026-01-19',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Suscripciones',39.860000,expense,'2026-01-25',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingreso adicional',99.940000,expense,'2026-01-22',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Transporte',19.560000,expense,'2026-01-24',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Salud',56.950000,expense,'2026-01-15',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Transporte',76.570000,expense,'2026-01-24',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Vivienda',29.580000,expense,'2026-01-12',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'rappi',67.340000,expense,'2026-01-22',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Salud',60.220000,expense,'2026-01-04',1131.650000,'monthly'
3,'synthetic_user_3@example.com',0,'Ingreso Base',974.970000,income,'2026-02-06',1131.650000,'monthly'
