user_id,user_email,category_id,category_name,amount,movement_type,date,base_income,income_frequency
1,synthetic_user_1@example.com,0,Servicios,150.25,expense,2025-11-11,1767.59,monthly
1,synthetic_user_1@example.com,0,Gastos generales,142.37,expense,2025-11-22,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso adicional,140.42,expense,2025-11-01,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingresos,101.51,expense,2025-11-16,1767.59,monthly
1,synthetic_user_1@example.com,0,Ocio,103.33,expense,2025-11-13,1767.59,monthly
1,synthetic_user_1@example.com,0,Gastos generales,79.16,expense,2025-11-18,1767.59,monthly
1,synthetic_user_1@example.com,0,Ocio,100.88,expense,2025-11-13,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso Base,1790.61,income,2025-12-08,1767.59,monthly
1,synthetic_user_1@example.com,0,Inversion,76.82,investment,2025-12-12,1767.59,monthly
1,synthetic_user_1@example.com,0,Servicios,90.03,expense,2025-12-10,1767.59,monthly
1,synthetic_user_1@example.com,0,Vivienda,95.82,expense,2025-12-12,1767.59,monthly
1,synthetic_user_1@example.com,0,Otro,61.22,expense,2025-12-23,1767.59,monthly
1,synthetic_user_1@example.com,0,Servicios,108.07,expense,2025-12-02,1767.59,monthly
1,synthetic_user_1@example.com,0,Suscripciones,87.15,expense,2025-12-14,1767.59,monthly
1,synthetic_user_1@example.com,0,Suscripciones,91.48,expense,2025-12-22,1767.59,monthly
1,synthetic_user_1@example.com,0,Otro,78.53,expense,2025-12-10,1767.59,monthly
1,synthetic_user_1@example.com,0,Gastos generales,58.92,expense,2025-12-01,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,85.6,expense,2025-12-25,1767.59,monthly
1,synthetic_user_1@example.com,0,Alimentacion,119.24,expense,2025-12-14,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,99.22,expense,2025-12-07,1767.59,monthly
1,synthetic_user_1@example.com,0,Compras,40.87,expense,2025-12-09,1767.59,monthly
1,synthetic_user_1@example.com,0,Gastos generales,54.26,expense,2025-12-10,1767.59,monthly
1,synthetic_user_1@example.com,0,rappi,69.58,expense,2025-12-26,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso Base,1714.12,income,2026-01-07,1767.59,monthly
1,synthetic_user_1@example.com,0,Inversion,82.93,investment,2026-01-15,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingresos,54.04,expense,2026-01-20,1767.59,monthly
1,synthetic_user_1@example.com,0,Gastos generales,71.26,expense,2026-01-08,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,31.06,expense,2026-01-20,1767.59,monthly
1,synthetic_user_1@example.com,0,Ocio,63.87,expense,2026-01-09,1767.59,monthly
1,synthetic_user_1@example.com,0,Otro,83.16,expense,2026-01-14,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,81.71,expense,2026-01-20,1767.59,monthly
1,synthetic_user_1@example.com,0,Ocio,74.14,expense,2026-01-17,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,87.45,expense,2026-01-03,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,105.26,expense,2026-01-18,1767.59,monthly
1,synthetic_user_1@example.com,0,Gastos generales,46.65,expense,2026-01-04,1767.59,monthly
1,synthetic_user_1@example.com,0,Transporte,54.25,expense,2026-01-27,1767.59,monthly
1,synthetic_user_1@example.com,0,Servicios,99.47,expense,2026-01-16,1767.59,monthly
1,synthetic_user_1@example.com,0,Gastos generales,38.49,expense,2026-01-12,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso adicional,105.34,expense,2026-01-14,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,165.45,expense,2026-01-12,1767.59,monthly
1,synthetic_user_1@example.com,0,Ocio,19.34,expense,2026-01-26,1767.59,monthly
1,synthetic_user_1@example.com,0,Servicios,57.54,expense,2026-01-15,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso Base,1681.04,income,2026-02-06,1767.59,monthly
1,synthetic_user_1@example.com,0,Inversion,62.74,investment,2026-02-20,1767.59,monthly
1,synthetic_user_1@example.com,0,Otro,106.26,expense,2026-02-23,1767.59,monthly
1,synthetic_user_1@example.com,0,Educacion,45.27,expense,2026-02-18,1767.59,monthly
1,synthetic_user_1@example.com,0,Servicios,123.93,expense,2026-02-19,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingresos,117.88,expense,2026-02-09,1767.59,monthly
1,synthetic_user_1@example.com,0,rappi,64.97,expense,2026-02-03,1767.59,monthly
1,synthetic_user_1@example.com,0,Gastos generales,83.47,expense,2026-02-15,1767.59,monthly
1,synthetic_user_1@example.com,0,Otro,146.37,expense,2026-02-11,1767.59,monthly
1,synthetic_user_1@example.com,0,Servicios,150.12,expense,2026-02-18,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,111.0,expense,2026-02-08,1767.59,monthly
1,synthetic_user_1@example.com,0,rappi,130.59,expense,2026-02-15,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,61.23,expense,2026-02-02,1767.59,monthly
1,synthetic_user_1@example.com,0,Otro,176.17,expense,2026-02-23,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso Base,1750.82,income,2026-03-08,1767.59,monthly
1,synthetic_user_1@example.com,0,Inversion,71.08,investment,2026-03-30,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso adicional,92.4,expense,2026-03-09,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,124.87,expense,2026-03-20,1767.59,monthly
1,synthetic_user_1@example.com,0,Servicios,60.93,expense,2026-03-21,1767.59,monthly
1,synthetic_user_1@example.com,0,Vivienda,172.14,expense,2026-03-02,1767.59,monthly
1,synthetic_user_1@example.com,0,Alimentacion,93.47,expense,2026-03-23,1767.59,monthly
1,synthetic_user_1@example.com,0,Compras,65.48,expense,2026-03-08,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso adicional,93.03,expense,2026-03-09,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,101.97,expense,2026-03-26,1767.59,monthly
1,synthetic_user_1@example.com,0,Vivienda,111.8,expense,2026-03-01,1767.59,monthly
1,synthetic_user_1@example.com,0,Suscripciones,29.0,expense,2026-03-09,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingresos,61.15,expense,2026-03-14,1767.59,monthly
1,synthetic_user_1@example.com,0,Transporte,95.37,expense,2026-03-01,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingresos,109.48,expense,2026-03-20,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso Base,1699.13,income,2026-04-07,1767.59,monthly
1,synthetic_user_1@example.com,0,Inversion,60.97,investment,2026-04-12,1767.59,monthly
1,synthetic_user_1@example.com,0,Suscripciones,155.29,expense,2026-04-15,1767.59,monthly
1,synthetic_user_1@example.com,0,rappi,96.69,expense,2026-04-08,1767.59,monthly
1,synthetic_user_1@example.com,0,Educacion,111.72,expense,2026-04-23,1767.59,monthly
1,synthetic_user_1@example.com,0,Gastos generales,113.66,expense,2026-04-03,1767.59,monthly
1,synthetic_user_1@example.com,0,rappi,175.54,expense,2026-04-05,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso adicional,50.17,expense,2026-04-26,1767.59,monthly
1,synthetic_user_1@example.com,0,Ingreso adicional,116.94,expense,2026-04-18,1767.59,monthly
1,synthetic_user_1@example.com,0,Otro,80.54,expense,2026-04-03,1767.59,monthly
1,synthetic_user_1@example.com,0,Vivienda,98.99,expense,2026-04-21,1767.59,monthly
1,synthetic_user_1@example.com,0,Otro,188.08,expense,2026-04-17,1767.59,monthly
1,synthetic_user_1@example.com,0,Salud,72.18,expense,2026-04-04,1767.59,monthly
1,synthetic_user_1@example.com,0,Otro,50.03,expense,2026-04-18,1767.59,monthly
1,synthetic_user_1@example.com,0,Servicios,56.77,expense,2026-04-27,1767.59,monthly
2,synthetic_user_2@example.com,0,Ingreso Base,2664.84,income,2025-11-08,2610.3,monthly
2,synthetic_user_2@example.com,0,Inversion,406.52,investment,2025-11-27,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,257.51,expense,2025-11-23,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,292.62,expense,2025-11-22,2610.3,monthly
2,synthetic_user_2@example.com,0,rappi,182.8,expense,2025-11-25,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingreso adicional,223.93,expense,2025-11-17,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,200.03,expense,2025-11-22,2610.3,monthly
2,synthetic_user_2@example.com,0,Educacion,335.33,expense,2025-11-23,2610.3,monthly
2,synthetic_user_2@example.com,0,Servicios,233.67,expense,2025-11-13,2610.3,monthly
2,synthetic_user_2@example.com,0,Transporte,190.62,expense,2025-11-12,2610.3,monthly
2,synthetic_user_2@example.com,0,Salud,355.42,expense,2025-11-13,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingreso Base,2290.0,income,2025-12-08,2610.3,monthly
2,synthetic_user_2@example.com,0,Inversion,526.93,investment,2025-12-27,2610.3,monthly
2,synthetic_user_2@example.com,0,Servicios,96.43,expense,2025-12-07,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,186.71,expense,2025-12-09,2610.3,monthly
2,synthetic_user_2@example.com,0,Educacion,219.54,expense,2025-12-13,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,178.78,expense,2025-12-15,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,138.18,expense,2025-12-21,2610.3,monthly
2,synthetic_user_2@example.com,0,Vivienda,209.17,expense,2025-12-18,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,197.73,expense,2025-12-14,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,219.2,expense,2025-12-24,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,255.04,expense,2025-12-16,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,150.85,expense,2025-12-03,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,125.94,expense,2025-12-11,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingreso Base,2743.43,income,2026-01-07,2610.3,monthly
2,synthetic_user_2@example.com,0,Inversion,463.03,investment,2026-01-23,2610.3,monthly
2,synthetic_user_2@example.com,0,Transporte,60.62,expense,2026-01-26,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,119.14,expense,2026-01-04,2610.3,monthly
2,synthetic_user_2@example.com,0,Ocio,19.47,expense,2026-01-16,2610.3,monthly
2,synthetic_user_2@example.com,0,Ocio,109.95,expense,2026-01-25,2610.3,monthly
2,synthetic_user_2@example.com,0,Educacion,28.21,expense,2026-01-22,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,129.81,expense,2026-01-22,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,121.29,expense,2026-01-04,2610.3,monthly
2,synthetic_user_2@example.com,0,Salud,85.33,expense,2026-01-06,2610.3,monthly
2,synthetic_user_2@example.com,0,Vivienda,116.11,expense,2026-01-19,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingreso adicional,117.54,expense,2026-01-22,2610.3,monthly
2,synthetic_user_2@example.com,0,Vivienda,101.35,expense,2026-01-10,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,145.47,expense,2026-01-15,2610.3,monthly
2,synthetic_user_2@example.com,0,Servicios,163.91,expense,2026-01-12,2610.3,monthly
2,synthetic_user_2@example.com,0,Ocio,75.71,expense,2026-01-10,2610.3,monthly
2,synthetic_user_2@example.com,0,Educacion,107.63,expense,2026-01-22,2610.3,monthly
2,synthetic_user_2@example.com,0,rappi,139.99,expense,2026-01-23,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,196.3,expense,2026-01-26,2610.3,monthly
2,synthetic_user_2@example.com,0,Compras,30.49,expense,2026-01-13,2610.3,monthly
2,synthetic_user_2@example.com,0,Suscripciones,111.32,expense,2026-01-16,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingreso Base,2883.77,income,2026-02-06,2610.3,monthly
2,synthetic_user_2@example.com,0,Inversion,384.49,investment,2026-02-18,2610.3,monthly
2,synthetic_user_2@example.com,0,Educacion,139.42,expense,2026-02-01,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,213.83,expense,2026-02-09,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,34.05,expense,2026-02-02,2610.3,monthly
2,synthetic_user_2@example.com,0,Vivienda,226.55,expense,2026-02-24,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,204.23,expense,2026-02-17,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,231.47,expense,2026-02-03,2610.3,monthly
2,synthetic_user_2@example.com,0,Transporte,182.14,expense,2026-02-24,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,167.25,expense,2026-02-21,2610.3,monthly
2,synthetic_user_2@example.com,0,Compras,176.14,expense,2026-02-01,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,56.09,expense,2026-02-01,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingreso adicional,91.6,expense,2026-02-08,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingreso Base,2468.66,income,2026-03-08,2610.3,monthly
2,synthetic_user_2@example.com,0,Inversion,556.96,investment,2026-03-29,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingreso adicional,133.98,expense,2026-03-26,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,94.07,expense,2026-03-04,2610.3,monthly
2,synthetic_user_2@example.com,0,Educacion,143.09,expense,2026-03-04,2610.3,monthly
2,synthetic_user_2@example.com,0,Compras,67.61,expense,2026-03-13,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingresos,65.86,expense,2026-03-05,2610.3,monthly
2,synthetic_user_2@example.com,0,Vivienda,124.14,expense,2026-03-15,2610.3,monthly
2,synthetic_user_2@example.com,0,Compras,109.99,expense,2026-03-27,2610.3,monthly
2,synthetic_user_2@example.com,0,Compras,112.81,expense,2026-03-06,2610.3,monthly
2,synthetic_user_2@example.com,0,Suscripciones,128.44,expense,2026-03-24,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,78.06,expense,2026-03-11,2610.3,monthly
2,synthetic_user_2@example.com,0,Educacion,111.2,expense,2026-03-27,2610.3,monthly
2,synthetic_user_2@example.com,0,Compras,107.78,expense,2026-03-13,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,84.65,expense,2026-03-04,2610.3,monthly
2,synthetic_user_2@example.com,0,Ocio,133.22,expense,2026-03-07,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,109.66,expense,2026-03-18,2610.3,monthly
2,synthetic_user_2@example.com,0,Educacion,108.47,expense,2026-03-25,2610.3,monthly
2,synthetic_user_2@example.com,0,Alimentacion,98.85,expense,2026-03-13,2610.3,monthly
2,synthetic_user_2@example.com,0,Vivienda,133.53,expense,2026-03-17,2610.3,monthly
2,synthetic_user_2@example.com,0,Compras,95.57,expense,2026-03-12,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingreso Base,2675.85,income,2026-04-07,2610.3,monthly
2,synthetic_user_2@example.com,0,Inversion,437.5,investment,2026-04-28,2610.3,monthly
2,synthetic_user_2@example.com,0,Ocio,119.37,expense,2026-04-25,2610.3,monthly
2,synthetic_user_2@example.com,0,Salud,336.09,expense,2026-04-01,2610.3,monthly
2,synthetic_user_2@example.com,0,Transporte,130.39,expense,2026-04-10,2610.3,monthly
2,synthetic_user_2@example.com,0,Suscripciones,178.47,expense,2026-04-16,2610.3,monthly
2,synthetic_user_2@example.com,0,Compras,242.58,expense,2026-04-07,2610.3,monthly
2,synthetic_user_2@example.com,0,Ocio,117.63,expense,2026-04-22,2610.3,monthly
2,synthetic_user_2@example.com,0,Compras,382.94,expense,2026-04-26,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingresos,205.14,expense,2026-04-14,2610.3,monthly
2,synthetic_user_2@example.com,0,Otro,194.62,expense,2026-04-20,2610.3,monthly
2,synthetic_user_2@example.com,0,Ingreso adicional,229.18,expense,2026-04-15,2610.3,monthly
3,synthetic_user_3@example.com,0,Ingreso Base,1279.13,income,2025-11-08,1131.65,monthly
3,synthetic_user_3@example.com,0,Inversion,109.92,investment,2025-11-15,1131.65,monthly
3,synthetic_user_3@example.com,0,rappi,47.61,expense,2025-11-14,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,77.66,expense,2025-11-13,1131.65,monthly
3,synthetic_user_3@example.com,0,Suscripciones,55.81,expense,2025-11-13,1131.65,monthly
3,synthetic_user_3@example.com,0,Alimentacion,33.93,expense,2025-11-13,1131.65,monthly
3,synthetic_user_3@example.com,0,Otro,59.36,expense,2025-11-18,1131.65,monthly
3,synthetic_user_3@example.com,0,Transporte,41.27,expense,2025-11-07,1131.65,monthly
3,synthetic_user_3@example.com,0,Compras,7.41,expense,2025-11-01,1131.65,monthly
3,synthetic_user_3@example.com,0,Transporte,36.02,expense,2025-11-03,1131.65,monthly
3,synthetic_user_3@example.com,0,Compras,47.83,expense,2025-11-11,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingresos,54.81,expense,2025-11-19,1131.65,monthly
3,synthetic_user_3@example.com,0,Vivienda,64.0,expense,2025-11-24,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso adicional,61.26,expense,2025-11-10,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingresos,88.24,expense,2025-11-10,1131.65,monthly
3,synthetic_user_3@example.com,0,Otro,37.35,expense,2025-11-14,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso adicional,28.39,expense,2025-11-16,1131.65,monthly
3,synthetic_user_3@example.com,0,Ocio,34.88,expense,2025-11-14,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,57.2,expense,2025-11-17,1131.65,monthly
3,synthetic_user_3@example.com,0,Alimentacion,67.53,expense,2025-11-18,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso Base,1198.6,income,2025-12-08,1131.65,monthly
3,synthetic_user_3@example.com,0,Inversion,123.72,investment,2025-12-24,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,48.41,expense,2025-12-04,1131.65,monthly
3,synthetic_user_3@example.com,0,Gastos generales,49.61,expense,2025-12-17,1131.65,monthly
3,synthetic_user_3@example.com,0,Suscripciones,48.44,expense,2025-12-20,1131.65,monthly
3,synthetic_user_3@example.com,0,Compras,65.58,expense,2025-12-27,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingresos,51.25,expense,2025-12-14,1131.65,monthly
3,synthetic_user_3@example.com,0,Otro,40.6,expense,2025-12-20,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso adicional,56.94,expense,2025-12-14,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,31.8,expense,2025-12-20,1131.65,monthly
3,synthetic_user_3@example.com,0,Compras,71.47,expense,2025-12-03,1131.65,monthly
3,synthetic_user_3@example.com,0,Transporte,74.87,expense,2025-12-27,1131.65,monthly
3,synthetic_user_3@example.com,0,Suscripciones,38.5,expense,2025-12-01,1131.65,monthly
3,synthetic_user_3@example.com,0,Gastos generales,38.5,expense,2025-12-04,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,58.53,expense,2025-12-24,1131.65,monthly
3,synthetic_user_3@example.com,0,rappi,53.72,expense,2025-12-13,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingresos,66.01,expense,2025-12-06,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingresos,54.13,expense,2025-12-15,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso adicional,52.62,expense,2025-12-02,1131.65,monthly
3,synthetic_user_3@example.com,0,Gastos generales,28.61,expense,2025-12-11,1131.65,monthly
3,synthetic_user_3@example.com,0,Suscripciones,22.3,expense,2025-12-18,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso Base,1058.63,income,2026-01-07,1131.65,monthly
3,synthetic_user_3@example.com,0,Inversion,83.92,investment,2026-01-27,1131.65,monthly
3,synthetic_user_3@example.com,0,Gastos generales,49.53,expense,2026-01-22,1131.65,monthly
3,synthetic_user_3@example.com,0,Compras,53.46,expense,2026-01-12,1131.65,monthly
3,synthetic_user_3@example.com,0,Educacion,49.4,expense,2026-01-01,1131.65,monthly
3,synthetic_user_3@example.com,0,Gastos generales,51.35,expense,2026-01-19,1131.65,monthly
3,synthetic_user_3@example.com,0,Suscripciones,39.86,expense,2026-01-25,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso adicional,99.94,expense,2026-01-22,1131.65,monthly
3,synthetic_user_3@example.com,0,Transporte,19.56,expense,2026-01-24,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,56.95,expense,2026-01-15,1131.65,monthly
3,synthetic_user_3@example.com,0,Transporte,76.57,expense,2026-01-24,1131.65,monthly
3,synthetic_user_3@example.com,0,Vivienda,29.58,expense,2026-01-12,1131.65,monthly
3,synthetic_user_3@example.com,0,rappi,67.34,expense,2026-01-22,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,60.22,expense,2026-01-04,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso Base,974.97,income,2026-02-06,1131.65,monthly
3,synthetic_user_3@example.com,0,Inversion,107.37,investment,2026-02-21,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,50.58,expense,2026-02-25,1131.65,monthly
3,synthetic_user_3@example.com,0,Vivienda,32.67,expense,2026-02-10,1131.65,monthly
3,synthetic_user_3@example.com,0,Gastos generales,37.19,expense,2026-02-06,1131.65,monthly
3,synthetic_user_3@example.com,0,Compras,77.29,expense,2026-02-13,1131.65,monthly
3,synthetic_user_3@example.com,0,Otro,53.59,expense,2026-02-12,1131.65,monthly
3,synthetic_user_3@example.com,0,Ocio,47.34,expense,2026-02-10,1131.65,monthly
3,synthetic_user_3@example.com,0,Transporte,22.81,expense,2026-02-25,1131.65,monthly
3,synthetic_user_3@example.com,0,Otro,43.86,expense,2026-02-27,1131.65,monthly
3,synthetic_user_3@example.com,0,Compras,59.18,expense,2026-02-21,1131.65,monthly
3,synthetic_user_3@example.com,0,Transporte,28.57,expense,2026-02-09,1131.65,monthly
3,synthetic_user_3@example.com,0,Alimentacion,99.82,expense,2026-02-09,1131.65,monthly
3,synthetic_user_3@example.com,0,Ocio,61.4,expense,2026-02-16,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,65.97,expense,2026-02-22,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso Base,1244.98,income,2026-03-08,1131.65,monthly
3,synthetic_user_3@example.com,0,Inversion,118.9,investment,2026-03-16,1131.65,monthly
3,synthetic_user_3@example.com,0,Otro,44.47,expense,2026-03-13,1131.65,monthly
3,synthetic_user_3@example.com,0,Ocio,80.85,expense,2026-03-05,1131.65,monthly
3,synthetic_user_3@example.com,0,Compras,44.67,expense,2026-03-22,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,70.57,expense,2026-03-14,1131.65,monthly
3,synthetic_user_3@example.com,0,Otro,37.11,expense,2026-03-08,1131.65,monthly
3,synthetic_user_3@example.com,0,Transporte,34.54,expense,2026-03-02,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,48.88,expense,2026-03-22,1131.65,monthly
3,synthetic_user_3@example.com,0,Gastos generales,33.28,expense,2026-03-09,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,72.4,expense,2026-03-25,1131.65,monthly
3,synthetic_user_3@example.com,0,Transporte,63.17,expense,2026-03-19,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,64.84,expense,2026-03-05,1131.65,monthly
3,synthetic_user_3@example.com,0,Alimentacion,33.2,expense,2026-03-01,1131.65,monthly
3,synthetic_user_3@example.com,0,Gastos generales,48.7,expense,2026-03-08,1131.65,monthly
3,synthetic_user_3@example.com,0,Vivienda,65.56,expense,2026-03-14,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingresos,33.44,expense,2026-03-15,1131.65,monthly
3,synthetic_user_3@example.com,0,Vivienda,9.77,expense,2026-03-08,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,35.31,expense,2026-03-10,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso Base,1157.24,income,2026-04-07,1131.65,monthly
3,synthetic_user_3@example.com,0,Inversion,142.32,investment,2026-04-15,1131.65,monthly
3,synthetic_user_3@example.com,0,Salud,74.25,expense,2026-04-02,1131.65,monthly
3,synthetic_user_3@example.com,0,Alimentacion,76.56,expense,2026-04-09,1131.65,monthly
3,synthetic_user_3@example.com,0,Otro,67.63,expense,2026-04-04,1131.65,monthly
3,synthetic_user_3@example.com,0,Transporte,82.46,expense,2026-04-05,1131.65,monthly
3,synthetic_user_3@example.com,0,Compras,86.92,expense,2026-04-03,1131.65,monthly
3,synthetic_user_3@example.com,0,Ocio,40.68,expense,2026-04-19,1131.65,monthly
3,synthetic_user_3@example.com,0,Gastos generales,85.3,expense,2026-04-23,1131.65,monthly
3,synthetic_user_3@example.com,0,Compras,75.82,expense,2026-04-25,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso adicional,64.28,expense,2026-04-21,1131.65,monthly
3,synthetic_user_3@example.com,0,Otro,40.81,expense,2026-04-27,1131.65,monthly
3,synthetic_user_3@example.com,0,rappi,89.99,expense,2026-04-17,1131.65,monthly
3,synthetic_user_3@example.com,0,Ingreso adicional,83.56,expense,2026-04-15,1131.65,monthly
